tweet_text,senti-score,senti-type,all_hashtags,favorite_count,retweet_count,created_at,username,followers_count,location
Arctic sea ice loss could trigger huge levels of extra global warming. https://t.co/F8Pa1w73Jf #climatechange #GlobalWarming,0.34878,neutral,"[{'text': 'climatechange', 'indices': [95, 109]}, {'text': 'GlobalWarming', 'indices': [110, 124]}]",1,1,2020-11-02 19:24:37,groupe_inc,50,
"To my followers in other countries, I'd ask that you vote for the best candidates that take the threat of #COVID19, #GlobalWarming, #EconomicInsecurity, and any others seriously - &amp; vote for them. If not for yourselves, do it for the future generations. Thank you. (End)",-0.38934,negative,"[{'text': 'COVID19', 'indices': [106, 114]}, {'text': 'GlobalWarming', 'indices': [116, 130]}, {'text': 'EconomicInsecurity', 'indices': [132, 151]}]",1,0,2020-11-02 19:19:19,chemxfan,76,Planet E
"#GlobalWarming is the BIGGEST #FRAUD IN HISTORY!"" - Dan Pena https://t.co/L70DvUFnHy .",0.0,neutral,"[{'text': 'GlobalWarming', 'indices': [0, 14]}, {'text': 'FRAUD', 'indices': [30, 36]}]",3,1,2020-11-02 19:15:00,danspena,36962,"Guthrie Castle, Scotland, UK"
"And in hell he lift up his eyes, being in torments, and seeth Abraham afar off, and Lazarus in his bosom. (Luke 16:23) KJV https://t.co/f55iL3Ua4w #climatechange #globalwarming",-0.57521,negative,"[{'text': 'climatechange', 'indices': [147, 161]}, {'text': 'globalwarming', 'indices': [162, 176]}]",0,1,2020-11-02 19:13:19,Frankendr01d,9654,
#GlobalWarming will increasing day by day. There will be less resources available in future. But the resource which will continue to provide #energy is #sun. It will save money. Agree or not. lets make a change to support solar energy. #needthechange,3.4367300000000003,positive,"[{'text': 'GlobalWarming', 'indices': [0, 14]}, {'text': 'energy', 'indices': [141, 148]}, {'text': 'sun', 'indices': [152, 156]}, {'text': 'needthechange', 'indices': [236, 250]}]",0,0,2020-11-02 19:12:35,EceEnergies,21,"Amravati, India"
@GretaThunberg #GlobalWarming #humanity it's time the world speaks up! https://t.co/gw81HiXbeT,0.0,neutral,"[{'text': 'GlobalWarming', 'indices': [15, 29]}, {'text': 'humanity', 'indices': [30, 39]}]",0,0,2020-11-02 19:05:28,Samtahmasian,14,
Wrong @ScotNational try to keep up   Stop reading @ScotNational hot air and help stop #GlobalWarming and #savetheplanet https://t.co/lL4NDi60c2,1.10572,positive,"[{'text': 'GlobalWarming', 'indices': [86, 100]}, {'text': 'savetheplanet', 'indices': [105, 119]}]",1,0,2020-11-02 19:01:38,DavidRuthven,150,london
Solar Victoria Extends System Installation Deadlines - https://t.co/lP3K0EPZkk #quitcoal #solarpv #globalwarming,0.11065,neutral,"[{'text': 'quitcoal', 'indices': [79, 88]}, {'text': 'solarpv', 'indices': [89, 97]}, {'text': 'globalwarming', 'indices': [98, 112]}]",3,3,2020-11-02 19:01:07,AusSolarNews,675,Gladstone NSW 2440 Australia
"Article: Global Warming, Greenhouse Effect, Climate Change, and their relationships. https://t.co/Vs0pKBoTea SGK-PLANET #ClimateChange #GlobalWarming #ClimateEmergency #ClimateCrisis #Sustainability #Environment #ClimateAction https://t.co/9xuoCCCwdT",0.1578,neutral,"[{'text': 'ClimateChange', 'indices': [120, 134]}, {'text': 'GlobalWarming', 'indices': [135, 149]}, {'text': 'ClimateEmergency', 'indices': [150, 167]}, {'text': 'ClimateCrisis', 'indices': [168, 182]}, {'text': 'Sustainability', 'indices': [183, 198]}, {'text': 'Environment', 'indices': [199, 211]}, {'text': 'ClimateAction', 'indices': [212, 226]}]",0,0,2020-11-02 19:00:01,SgkPlanet,206,
TMX: What's at stake? https://t.co/UBrzu3OdOM via @ccpa_bc   Very happy to see the Canadian Centre for Policy Alternatives publishing my photo essay on TMX!  #ilcpphotographers #TMX #transmountainpipeline #oilsandspipeline #tarsandspipeline #pipeline #globalwarming #climatechange,1.24151,positive,"[{'text': 'ilcpphotographers', 'indices': [158, 176]}, {'text': 'TMX', 'indices': [177, 181]}, {'text': 'transmountainpipeline', 'indices': [182, 204]}, {'text': 'oilsandspipeline', 'indices': [205, 222]}, {'text': 'tarsandspipeline', 'indices': [223, 240]}, {'text': 'pipeline', 'indices': [241, 250]}, {'text': 'globalwarming', 'indices': [251, 265]}, {'text': 'climatechange', 'indices': [266, 280]}]",2,1,2020-11-02 18:56:07,photogGarth,451,
And plenty more hot air inside @ScotNational no doubt   Stop reading @ScotNational hot air journalism and help stop #GlobalWarming and #savetheplanet https://t.co/176Y2uSRZE,1.0746,positive,"[{'text': 'GlobalWarming', 'indices': [116, 130]}, {'text': 'savetheplanet', 'indices': [135, 149]}]",0,0,2020-11-02 18:53:59,DavidRuthven,150,london
35 strikes per minute for every square mile  #eta #ClimateCrisis #hurricane  #climatechange #GlobalWarming #GretaThunberg #wildfires  #floods #flooding https://t.co/jspsXgmohV,0.11393,neutral,"[{'text': 'eta', 'indices': [45, 49]}, {'text': 'ClimateCrisis', 'indices': [50, 64]}, {'text': 'hurricane', 'indices': [65, 75]}, {'text': 'climatechange', 'indices': [77, 91]}, {'text': 'GlobalWarming', 'indices': [92, 106]}, {'text': 'GretaThunberg', 'indices': [107, 121]}, {'text': 'wildfires', 'indices': [122, 132]}, {'text': 'floods', 'indices': [134, 141]}, {'text': 'flooding', 'indices': [142, 151]}]",8,3,2020-11-02 18:46:12,chriscartw83,2867,Caribbean
"The anxiety about tomorrow is palpable. If you haven't voted, make a plan to do so safely and #WearAMask   No matter the results, we must remember to continue to fight for a better today and tomorrow!   #vote #MedTwitter #cardiotwitter  #democracy #GlobalWarming #equity #BLM https://t.co/znEWAHN4HD",0.38794999999999996,neutral,"[{'text': 'WearAMask', 'indices': [94, 104]}, {'text': 'vote', 'indices': [203, 208]}, {'text': 'MedTwitter', 'indices': [209, 220]}, {'text': 'cardiotwitter', 'indices': [221, 235]}, {'text': 'democracy', 'indices': [237, 247]}, {'text': 'GlobalWarming', 'indices': [248, 262]}, {'text': 'equity', 'indices': [263, 270]}, {'text': 'BLM', 'indices': [271, 275]}]",22,2,2020-11-02 18:42:12,doubleaguptamd,364,"San Diego, CA"
Starting From Thursday Until Next Wednesday This is Going To Be The Temperature In MTL I Guess Spring Is Back LOL 😎☀️🌤️ #crazyweather #globalwarming #covid19 #thisiscarzy #2020 https://t.co/kt8Jw6xJVs,0.42481,neutral,"[{'text': 'crazyweather', 'indices': [120, 133]}, {'text': 'globalwarming', 'indices': [134, 148]}, {'text': 'covid19', 'indices': [149, 157]}, {'text': 'thisiscarzy', 'indices': [158, 170]}]",0,0,2020-11-02 18:41:14,djkquicklive,380,
I want #GretaThunberg to see this and know she is not alone ! There is an army of young women on the march #theyarethefutre #theyarethehope #followthechildren #globalprayerforhumanity #EndRacism #GlobalWarming #climatechange #ActNow #drawdown https://t.co/ddjQ8vCNMB,0.58974,positive,"[{'text': 'GretaThunberg', 'indices': [7, 21]}, {'text': 'theyarethefutre', 'indices': [107, 123]}, {'text': 'theyarethehope', 'indices': [124, 139]}, {'text': 'followthechildren', 'indices': [140, 158]}, {'text': 'globalprayerforhumanity', 'indices': [159, 183]}, {'text': 'EndRacism', 'indices': [184, 194]}, {'text': 'GlobalWarming', 'indices': [195, 209]}, {'text': 'climatechange', 'indices': [210, 224]}, {'text': 'ActNow', 'indices': [225, 232]}, {'text': 'drawdown', 'indices': [233, 242]}]",3,0,2020-11-02 18:37:10,jillcrosbyhair,607,Los Angeles
FAQ about Desertification Test your knowing and try to answer before clicking here https://t.co/SnnKd8rPVg SGK-PLANET #ClimateChange #GlobalWarming #ClimateEmergency #ClimateCrisis #Environment #Sustainability #ClimateAction #Energy #Desertification #Druoght #Deforestation https://t.co/Aeu6pp8aCe,0.32877,neutral,"[{'text': 'ClimateChange', 'indices': [118, 132]}, {'text': 'GlobalWarming', 'indices': [133, 147]}, {'text': 'ClimateEmergency', 'indices': [148, 165]}, {'text': 'ClimateCrisis', 'indices': [166, 180]}, {'text': 'Environment', 'indices': [181, 193]}, {'text': 'Sustainability', 'indices': [194, 209]}, {'text': 'ClimateAction', 'indices': [210, 224]}, {'text': 'Energy', 'indices': [225, 232]}, {'text': 'Desertification', 'indices': [233, 249]}, {'text': 'Druoght', 'indices': [250, 258]}, {'text': 'Deforestation', 'indices': [259, 273]}]",0,0,2020-11-02 18:30:00,SgkPlanet,206,
Interesting research co-authored by Scoots own Mattias Cape. Discussing the response of ecosystems following large ice shelf collapse and iceberg calving events.  #climatechange #climate #research #globalwarming #climatecrisis #science  https://t.co/zhNWrcWe5j,0.5303100000000001,positive,"[{'text': 'climatechange', 'indices': [163, 177]}, {'text': 'climate', 'indices': [178, 186]}, {'text': 'research', 'indices': [187, 196]}, {'text': 'globalwarming', 'indices': [197, 211]}, {'text': 'climatecrisis', 'indices': [212, 226]}, {'text': 'science', 'indices': [227, 235]}]",1,0,2020-11-02 18:26:11,ScootScience,100,"Santa Cruz, California"
"Regular security cameras stop working during power outages. While on the other hand, solar outdoor security cameras use solar energy instead of electricity. #ecofriendly #sustainability #zerowaste #climatechange #globalwarming https://t.co/fsBzV7T0at",2.13979,positive,"[{'text': 'ecofriendly', 'indices': [157, 169]}, {'text': 'sustainability', 'indices': [170, 185]}, {'text': 'zerowaste', 'indices': [186, 196]}, {'text': 'climatechange', 'indices': [197, 211]}, {'text': 'globalwarming', 'indices': [212, 226]}]",1,0,2020-11-02 18:25:10,Eco_Meego,237,
Are cow farts bad? #fyp #fart #globalwarming #animalrescue #cows  https://t.co/Qdz573zcFX,0.10289,neutral,"[{'text': 'fyp', 'indices': [19, 23]}, {'text': 'fart', 'indices': [24, 29]}, {'text': 'globalwarming', 'indices': [30, 44]}, {'text': 'animalrescue', 'indices': [45, 58]}, {'text': 'cows', 'indices': [59, 64]}]",7,0,2020-11-02 18:22:41,DanMcKernan,78759,Michigan
"We’re the first generation to feel the impact of climate change, and the last generation that can do something about it.  #ClimateChange #ClimateChangeIsReal  #ClimateAction  #GlobalWarming   https://t.co/rNNuaiOqAT https://t.co/rTR6oALYkH",0.67002,positive,"[{'text': 'ClimateChange', 'indices': [122, 136]}, {'text': 'ClimateChangeIsReal', 'indices': [137, 157]}, {'text': 'ClimateAction', 'indices': [159, 173]}, {'text': 'GlobalWarming', 'indices': [175, 189]}]",2,0,2020-11-02 18:21:27,BererRabih,171,Del Mundo 🌍
The best way to restore our forests is to let nature take its course https://t.co/LoVhjNxpUB via @wef   #nature #climate #climatechange #ClimateCrisis #Earth #GlobalWarming,1.08548,positive,"[{'text': 'nature', 'indices': [104, 111]}, {'text': 'climate', 'indices': [112, 120]}, {'text': 'climatechange', 'indices': [121, 135]}, {'text': 'ClimateCrisis', 'indices': [136, 150]}, {'text': 'Earth', 'indices': [151, 157]}, {'text': 'GlobalWarming', 'indices': [158, 172]}]",0,0,2020-11-02 18:19:23,KerimSelly,447,
"Warmest November day ever in Hesse, Germany. 23.1C  7.16pm now, still 20C and I'm still sitting outside in shorts and t-shirt.  But global warming is a hoax...  #GlobalWarming",0.48933,neutral,"[{'text': 'GlobalWarming', 'indices': [161, 175]}]",1,0,2020-11-02 18:18:28,Marc_Hav,4119,Germany
"Erica Cerra hallowed be her name ENDING global warming and stopping Praimfaya from happening, all she had to say was the simple words “Get out!”  #news2020 #GlobalWarming #Praimfaya #smiles4erica https://t.co/s1B0sC7cZk",1.80267,positive,"[{'text': 'news2020', 'indices': [146, 155]}, {'text': 'GlobalWarming', 'indices': [156, 170]}, {'text': 'Praimfaya', 'indices': [171, 181]}, {'text': 'smiles4erica', 'indices': [182, 195]}]",10,5,2020-11-02 18:08:16,DiscipleDiyoza,1394,NAKARA
#GlobalWarming warning: Study reveals SHARKS may hold key to saving Earth https://t.co/EgxOAmhko3 https://t.co/CHcQ3wPjP7,0.55547,positive,"[{'text': 'GlobalWarming', 'indices': [0, 14]}]",9,4,2020-11-02 18:08:02,Daily_Express,864819,London
$ITOX unknown at .01 52WKHIGH 26 cents!💸 https://t.co/nmWlu1Q0zK #technology #business #finance #AI #IOT #tech #environment #data #startups #innovation #marketing #startup #entrepreneur #wine #GlobalWarming #impactinvesting #economy #business #sustainability #tech #Engineering,-0.02288,neutral,"[{'text': 'technology', 'indices': [65, 76]}, {'text': 'business', 'indices': [77, 86]}, {'text': 'finance', 'indices': [87, 95]}, {'text': 'AI', 'indices': [96, 99]}, {'text': 'IOT', 'indices': [100, 104]}, {'text': 'tech', 'indices': [105, 110]}, {'text': 'environment', 'indices': [111, 123]}, {'text': 'data', 'indices': [124, 129]}, {'text': 'startups', 'indices': [130, 139]}, {'text': 'innovation', 'indices': [140, 151]}, {'text': 'marketing', 'indices': [152, 162]}, {'text': 'startup', 'indices': [163, 171]}, {'text': 'entrepreneur', 'indices': [172, 185]}, {'text': 'wine', 'indices': [186, 191]}, {'text': 'GlobalWarming', 'indices': [192, 206]}, {'text': 'impactinvesting', 'indices': [207, 223]}, {'text': 'economy', 'indices': [224, 232]}, {'text': 'business', 'indices': [233, 242]}, {'text': 'sustainability', 'indices': [243, 258]}, {'text': 'tech', 'indices': [259, 264]}, {'text': 'Engineering', 'indices': [265, 277]}]",2,4,2020-11-02 18:07:11,aaaamhim,18395,Boston
"Not all carbons are created equal. Sharing the latest article on the benefit of using a carbon rainbow as a tool for business, research &amp; climate action: https://t.co/YdQpsCU4e6 #sustainableandsocial #climateaction #netzero #cutcarbon #carbonneutral #GlobalWarming https://t.co/nAJlHy8eQl",0.70899,positive,"[{'text': 'sustainableandsocial', 'indices': [182, 203]}, {'text': 'climateaction', 'indices': [204, 218]}, {'text': 'netzero', 'indices': [219, 227]}, {'text': 'cutcarbon', 'indices': [228, 238]}, {'text': 'carbonneutral', 'indices': [239, 253]}, {'text': 'GlobalWarming', 'indices': [254, 268]}]",1,1,2020-11-02 18:06:09,Sustainablensoc,514,London
Salty Treats! #stayhealthy #coralgarden #livingcoral #coralreefenthusiast #aquarium #aquascapes #coralreef #livecoral #oceanlife #saltwater #protectcoralreefs #saveourseas #reefcentral #reefaquarium #animals #allmymoneygoestocoral #conservation #globalwarming https://t.co/iJM8lEs5aF,-0.00639,neutral,"[{'text': 'stayhealthy', 'indices': [14, 26]}, {'text': 'coralgarden', 'indices': [27, 39]}, {'text': 'livingcoral', 'indices': [40, 52]}, {'text': 'coralreefenthusiast', 'indices': [53, 73]}, {'text': 'aquarium', 'indices': [74, 83]}, {'text': 'aquascapes', 'indices': [84, 95]}, {'text': 'coralreef', 'indices': [96, 106]}, {'text': 'livecoral', 'indices': [107, 117]}, {'text': 'oceanlife', 'indices': [118, 128]}, {'text': 'saltwater', 'indices': [129, 139]}, {'text': 'protectcoralreefs', 'indices': [140, 158]}, {'text': 'saveourseas', 'indices': [159, 171]}, {'text': 'reefcentral', 'indices': [172, 184]}, {'text': 'reefaquarium', 'indices': [185, 198]}, {'text': 'animals', 'indices': [199, 207]}, {'text': 'allmymoneygoestocoral', 'indices': [208, 230]}, {'text': 'conservation', 'indices': [231, 244]}, {'text': 'globalwarming', 'indices': [245, 259]}]",0,0,2020-11-02 18:01:23,hpl9156,17,"Ohio, USA"
10 FAQ about Global Warming  https://t.co/ewRqnAL53W SGK-PLANET #ClimateChange #GlobalWarming #ClimateEmergency #ClimateCrisis #Environment #Sustainability #ClimateAction #Energy #Desertification #BushFire https://t.co/7oNOIOx1hS,0.26951,neutral,"[{'text': 'ClimateChange', 'indices': [64, 78]}, {'text': 'GlobalWarming', 'indices': [79, 93]}, {'text': 'ClimateEmergency', 'indices': [94, 111]}, {'text': 'ClimateCrisis', 'indices': [112, 126]}, {'text': 'Environment', 'indices': [127, 139]}, {'text': 'Sustainability', 'indices': [140, 155]}, {'text': 'ClimateAction', 'indices': [156, 170]}, {'text': 'Energy', 'indices': [171, 178]}, {'text': 'Desertification', 'indices': [179, 195]}, {'text': 'BushFire', 'indices': [196, 205]}]",0,0,2020-11-02 18:00:01,SgkPlanet,206,
"for the idiots who ""don't believe in science"": in #Denmark it's 18 degrees C (look it up) in November #GlobalWarming",0.47106,neutral,"[{'text': 'Denmark', 'indices': [50, 58]}, {'text': 'GlobalWarming', 'indices': [102, 116]}]",2,0,2020-11-02 17:58:17,LarsenCPH,494,Copenhagen
"It's no one's fault, but the infrastructure for bikes is flawed. Instead of pointing fingers, I quit burning fossil fuel 7,518 days ago. https://t.co/aNIqaq2HwT #ClimateAction #ClimateChange #Environment #Pollution #Earth #GlobalWarming #SaveThePlanet #Fossilfuels #PhotoOfTheDay https://t.co/zPBArA5Wh1",-0.89534,negative,"[{'text': 'ClimateAction', 'indices': [161, 175]}, {'text': 'ClimateChange', 'indices': [176, 190]}, {'text': 'Environment', 'indices': [191, 203]}, {'text': 'Pollution', 'indices': [204, 214]}, {'text': 'Earth', 'indices': [215, 221]}, {'text': 'GlobalWarming', 'indices': [222, 236]}, {'text': 'SaveThePlanet', 'indices': [237, 251]}, {'text': 'Fossilfuels', 'indices': [252, 264]}, {'text': 'PhotoOfTheDay', 'indices': [265, 279]}]",4,0,2020-11-02 17:56:57,klassen_kevin,894,
"What is it with all these dead birds? Well, it ain't global warming. #Climatechange #Globalwarming #environment https://t.co/riG54PWXQa",-0.37289,negative,"[{'text': 'Climatechange', 'indices': [69, 83]}, {'text': 'Globalwarming', 'indices': [84, 98]}, {'text': 'environment', 'indices': [99, 111]}]",0,0,2020-11-02 17:53:57,ShermanRFreder1,5,
@realDonaldTrump That is not true But millions of Americans ARE so thanks for getting them on the @JoeBiden side with us because what #BidenHarris DO stand for is controlling the chaos hate radicalism healing the planet and the people  #SaveThePlanet  #GlobalWarming #GunControl #VoteBlue,-0.86532,negative,"[{'text': 'BidenHarris', 'indices': [134, 146]}, {'text': 'SaveThePlanet', 'indices': [236, 250]}, {'text': 'GlobalWarming', 'indices': [252, 266]}, {'text': 'GunControl', 'indices': [267, 278]}, {'text': 'VoteBlue', 'indices': [279, 288]}]",1,0,2020-11-02 17:48:13,Jac525600,2826,United States
@NBCNews #GlobalWarming is real people #VoteBidenHarris,0.56252,positive,"[{'text': 'GlobalWarming', 'indices': [9, 23]}, {'text': 'VoteBidenHarris', 'indices': [39, 55]}]",1,0,2020-11-02 17:42:53,Ac3H00Dd,74,United States
